id;numero;nombre_institucion;depto;dist;cod1;cod2;distrito;departamento;localidad;superficie_texto;superficie;anho
176;176;ESC. BAS. Nº 2581 SAN ANTONIO;1;3;94;1;HORQUETA;CONCEPCION;COLONIA JUAN MANUEL FRUTOS;15.000M2.;15000;2014
177;177;ESC. BAS. Nº 4346 GRAL. ELIZARDO AQUINO;1;3;95;1;HORQUETA;CONCEPCION;EX-COMBATIENTES DEL CHACO;1 HA.;10000;2014
178;178;ESC. BAS. Nº 2668;1;3;96;1;HORQUETA;CONCEPCION;CAPITAN SOSA;3 HA.1.894 M2;30000;2014
179;179;ESC  CAACUPE-I;1;3;97;1;HORQUETA;CONCEPCION;ORO VERDE;9.997 M2;9997;2014
180;180;ESC. BAS. Nº 4921;1;3;98;1;HORQUETA;CONCEPCION;CNIA.JOSE BERGES;2.500 M2;2500;2014
181;181;ESC. BAS. Nº 4348 SAN JORGE;1;3;99;1;HORQUETA;CONCEPCION;CNIA.ORO VERDE;1 HA.;10000;2014
182;182;ESC. BAS. Nº 1714 PADRE JUAN CARLOS GARCIA;1;3;100;1;HORQUETA;CONCEPCION;COLONIA JOSE BERGES;1HA.8593,3676;10000;2014
183;183;ESC. BAS. Nº 1710 JOSE BERGES;1;3;101;1;HORQUETA;CONCEPCION;COL.HERNANDARIAS;11180M2;11180;2014
184;184;ESC. BAS. Nº 6836 DR. LUIS MARIA ARGAÑA;1;3;102;1;HORQUETA;CONCEPCION;COL. EXCOMBATIENTES;10020M2;10020;2014
185;185;ESC. BAS. Nº 4340;1;3;103;1;HORQUETA;CONCEPCION;COL.CAPITAN SOSA;10000M2;10000;2014
186;186;ESC. BAS. Nº 4601 DEFENSORES DE LOS DERECHOS DEL NIÑO;1;3;104;1;HORQUETA;CONCEPCION;COL.VIRGEN DEL CAMINO;10000M2;10000;2014
187;187;ESC. BAS. Nº 4950 MARTIRES DE ACOSTA ÑU;1;3;105;1;HORQUETA;CONCEPCION;COL.VIRGEN DEL CAMINO;10000M2;10000;2014
188;188;ESC. BAS. Nº 4347 Y COLEGIO NACIONAL SAN ROQUE G. DE SANTA CRUZ;1;3;106;1;HORQUETA;CONCEPCION;COL.ORO VERDE;10000M2;10000;2014
189;189;ESC. BAS. Nº 1705 NIÑOS HEROES DE ACOSTA ÑU;1;3;107;1;HORQUETA;CONCEPCION;COL. CHOFERES DEL CHACO-JHUGUA POI;750M2;750;2014
190;190;ESC. BAS. Nº 3213 HEROES DEL CHACO;1;3;108;1;HORQUETA;CONCEPCION;COL.VIRGEN DEL CAMINO-INDIVIDUALIS;10000M2;10000;2014
191;191;ESC. BAS. Nº 1707;1;3;109;1;HORQUETA;CONCEPCION;COL.HERNANDARIAS;19968M2;19968;2014
192;192;LIC.NAC. MONSEÑOR ANIBAL MARICEVICH;1;3;110;1;HORQUETA;CONCEPCION;COL.VIRGEN DEL CAMINO;24200M2;24200;2014
193;193;ESC. BAS. Nº 4602 12 DE ABRIL;1;3;111;1;HORQUETA;CONCEPCION;COL.VIRGEN DEL CAMINO-ARROYITO;10000M2;10000;2014
194;194;ESC. BAS. Nº 2577 INDEPENDENCIA NACIONAL;1;3;112;1;HORQUETA;CONCEPCION;COL.HERNANDARIAS;10000M2;10000;2014
195;195;ESC. BAS. Nº 6456 DR. LUIS MARIA ARGAÑA;1;3;113;1;HORQUETA;CONCEPCION;COL.VIRGEN DEL CAMINO-MANZ.TACUARA;10000M2;10000;2014
196;196;ESC. BAS. Nº 6990 MONSEÑOR ANIBAL MARICEVICH;1;3;114;1;HORQUETA;CONCEPCION;COL.ORO VERDE;17868.6343M2;178686343;2014
197;197;ESC. BAS. Nº 4949 ACOSTA ÑU;1;3;115;1;HORQUETA;CONCEPCION;COL. EXCOMBATIENTES;5.000 M2;5000;2014
198;198;ESC. BAS. Nº 4598 PARAGUAYO INDEPENDIENTE;1;3;116;1;HORQUETA;CONCEPCION;COL.JOSE BERGES;9898.8263M2;98988263;2014
199;199;ESC. BAS. Nº 6703;1;3;117;1;HORQUETA;CONCEPCION;COL.AVAPABE-AZOTEY;2799M2;2799;2014
200;200;ESC. BAS. Nº 4334 DON CARLOS A. LOPEZ;1;3;118;1;HORQUETA;CONCEPCION;COL.JOSE BERGES;10000M2;10000;2014
201;201;ESC. BAS. Nº 6696 DON SERAPIO VALENZUELA;1;3;119;1;HORQUETA;CONCEPCION;COL.EX COMBATIENTES;5000M2;5000;2014
202;202;ESC. BAS. Nº 4338;1;3;120;1;HORQUETA;CONCEPCION;COL.CAPITAN SOSA-PASO ITA;10000M2;10000;2014
203;203;ESC. BAS. Nº 6392 EUSEBIA CORONEL DE TORRES;1;3;121;1;HORQUETA;CONCEPCION;BARRIO FATIMA(YCUA LUCERO);10080M2;10080;2014
204;204;LIC.NAC.MANUEL ORTIZ GUERRERO;1;3;122;1;HORQUETA;CONCEPCION;COL.ZANJA MOROTI;7020.3558M2;70203558;2014
205;205;ESC. BAS. Nº 4332 CRISTO REY;1;3;123;1;HORQUETA;CONCEPCION;COL.JOSE BERGES;5968.5096M2;59685096;2014
206;206;ESC. BAS. Nº 4948 EXCOMB. DON ALFONSO VALIENTE;1;3;124;1;HORQUETA;CONCEPCION;COL.EXCAMBATIENTES-LUCERO CUE;10000M2;10000;2014
207;207;ALBERGUE INSTITUTO DE FORMACION DOCENTE;1;3;125;1;HORQUETA;CONCEPCION;MUNICIPIO;1008.98M2;100898;2014
208;208;ESC. BAS. Nº 4340;1;3;126;1;HORQUETA;CONCEPCION;MUNICIPIO-Bº LAS MERCEDES;5460M2;5460;2014
209;209;ESC;1;3;127;1;HORQUETA;CONCEPCION;COL.JUAN M.FRUTOS;10000M2;10000;2014
210;210;ESC. BAS. Nº 7061 VIRGEN DE FATIMA;1;3;128;1;HORQUETA;CONCEPCION;MUNICIPIO-BARRIO VIRGEN DE FATIMA;5100M2;5100;2014
211;211;ESC. BAS. Nº 4598;1;3;129;1;HORQUETA;CONCEPCION;COL.JOSE BERGES;9898.8263M2;98988263;2014
212;212;ESC. BAS. Nº 6693 MARIA AUXILIADORA;1;3;130;1;HORQUETA;CONCEPCION;COL.JOSE BERGES-POTRERO TACUARA;17165.9398M2;171659398;2014
213;213;ESC SAN RAFAEL;1;3;131;1;HORQUETA;CONCEPCION;COL.ZANJA MOROTI-MILAGROSA;9038.2793M2;90382793;2014
214;214;ESC;1;3;132;1;HORQUETA;CONCEPCION;COL.JUAN MANUEL FRUTOS;10600M2;10600;2014
215;215;ESC. BAS. Nº 7075 SANTA TERESITA;1;3;133;1;HORQUETA;CONCEPCION;COL.E.R.PEREIRA-MANZ LAS PALMAS;9994.4861M2;99944861;2014
216;216;ESC. BAS. Nº 839 Y LIC.NAC.PRES.SEBASTIAN PINTOS;1;4;1;1;LORETO;CONCEPCION;COLONIA HERNANDARIAS;20.000 M2;20000;2014
217;217;ESC. BAS. Nº 591 ZANJA CUE;1;4;2;1;LORETO;CONCEPCION;COLONIA HERNANDARIAS;52.000 M2;52000;2014
218;218;ESC. BAS. Nº 4923;1;4;3;1;LORETO;CONCEPCION;COLONIA RECONSTRUCCION;10.054 M2;10054;2014
219;219;LICEO NACIONAL CAñADA DE LA PAZ;1;4;4;1;LORETO;CONCEPCION;COLONIA HERNANDARIAS;20.000 M2;20000;2014
220;220;ESC. BAS. Nº 2669 INT. RODOLFO SCREIBER;1;4;5;1;LORETO;CONCEPCION;ISLERIA;5.000 M2;5000;2014
221;221;ESC. BAS. Nº 2097 Y LIC.NAC SAGRADA FAMILIA;1;4;6;1;LORETO;CONCEPCION;COLONIA GRAL. DIAZ;1.200 M2;1200;2014
222;222;ESC. BAS. Nº 2074;1;4;8;1;LORETO;CONCEPCION;COLONIA AQUIDABAN;2.500 M2;2500;2014
223;223;ESC. BAS. Nº 4932;1;4;9;1;LORETO;CONCEPCION;COLONIA AQUIDABAN;47.637 M2;47637;2014
224;224;ESC. BAS. Nº 594;1;4;10;1;LORETO;CONCEPCION;COLONIA HERNANDARIAS;15.000 M2;15000;2014
225;225;ESC. BAS. Nº 4924;1;4;11;1;LORETO;CONCEPCION;COLONIA RECONSTRUCCION;9.972,5019 M2;9972;2014
226;226;ESC. BAS. Nº 2670;1;4;12;1;LORETO;CONCEPCION;COLONIA ROBERTO L. PETIT;10.000 M2;10000;2014
227;227;ESC. BAS. Nº 2084 VIRGEN DEL CAMINO;1;4;13;1;LORETO;CONCEPCION;COLONIA HEROES DEL CHACO;10.012 M2;10012;2014
228;228;ESC. BAS. Nº 2081;1;4;14;1;LORETO;CONCEPCION;COLONIA HEROES DEL CHACO;10.000 M2;10000;2014
229;229;ESC. BAS. Nº 985 Y LIC.NAC. JUANA DE ALFONSO;1;4;15;1;LORETO;CONCEPCION;COLONIA RECONSTRUCCION;29.121 M2;29121;2014
230;230;ESC. BAS. Nº 359 DON CIPRIANO ARGUELLO Y COLEGIO NACIONAL PAI MARCELINO MEDINA;1;4;16;1;LORETO;CONCEPCION;COLONIA MARIA AUXILIADORA;15.288 M2;15288;2014
231;231;ESC. BAS. Nº 445;1;4;17;1;LORETO;CONCEPCION;PASO BARRETO;11.704,1355M2;11704;2014
232;232;ESC. BAS. Nº 4917;1;4;18;1;LORETO;CONCEPCION;COL.CURUZU ÑU;13.750M2;13750;2014
233;233;ESC. BAS. Nº 4917;1;4;18;2;LORETO;CONCEPCION;COL.CURUZU ÑU-CURUZU ÑU;13750M2;13750;2014
234;234;COLEGIO NACIONAL GRAL.MARCIAL SAMANIEGO;1;4;19;1;LORETO;CONCEPCION;PASO BARRETO;3.666,1415M2;3666;2014
235;235;ESC. BAS. Nº 2076;1;4;20;1;LORETO;CONCEPCION;ISLA TUYU;7.501,6487M2;7501;2014
236;236;ESC. BAS. Nº 1312 VITALINA TORRES VDA. DE GARCE;1;4;21;1;LORETO;CONCEPCION;MUNICIPIO;17091,9 M2;17091;2014
237;237;ESC. BAS. Nº 4934;1;4;22;1;LORETO;CONCEPCION;COL.AQUIDABAN-JHUGUA RIVAS;27.810,1654M2;27810;2014
238;238;SIN NOMINACION.;1;4;23;1;LORETO;CONCEPCION;COLONIA SAN ALFREDO.;1500 M2.;1500;2014
239;239;ESC. BAS. Nº 1720;1;4;24;1;LORETO;CONCEPCION;COLONIA HEROES DEL CHACO;15.000M2;15000;2014
240;240;ESC. BAS. Nº 1720;1;4;24;2;LORETO;CONCEPCION;COLONIA HEROES DEL CHACO;17.000M2;17000;2014
241;241;ESC. BAS. Nº 1720;1;4;24;3;LORETO;CONCEPCION;COLONIA HEROES DEL CHACO;10.154M2;10154;2014
242;242;ESC. BAS. Nº 1725 Y LICEO NACIONAL DE YCUA PORA;1;4;25;1;LORETO;CONCEPCION;COLONIA HERNANDARIAS;9.000 M2;9000;2014
243;243;LIC.NAC.CORAZON DE JESUS;1;4;26;1;LORETO;CONCEPCION;COL.HERNANDARIAS;8.647 M2;8647;2014
244;244;ESC. BAS. Nº 1724;1;4;27;1;LORETO;CONCEPCION;HERNANDARIAS;240 M2;240;2014
245;245;M.E.C.;1;4;29;1;LORETO;CONCEPCION;COLONIA HERNANDARIAS;1 HA.;10000;2014
246;246;ESC. BAS. Nº 2082;1;4;30;1;LORETO;CONCEPCION;COLONIA AQUIDABAN;9.607 M2;9607;2014
247;247;ESC. BAS. Nº 1723;1;4;32;1;LORETO;CONCEPCION;COLONIA LAGUNA CRISTO;7.370 M2;7370;2014
248;248;ESC. BAS. Nº 4926;1;4;33;1;LORETO;CONCEPCION;COLONIA HEROES DEL CHACO;9.863 M2;9863;2014
249;249;ESC. BAS. Nº 4926;1;4;34;1;LORETO;CONCEPCION;COLONIA HEROES DEL CHACO;1 HA.6000 M2;10000;2014
250;250;ESC. BAS. Nº 1730;1;4;35;1;LORETO;CONCEPCION;COL. HEROES DEL CHACO .M.FRONTERA;5.383 M2;5383;2014
251;251;ESC. BAS. Nº 4930;1;4;36;1;LORETO;CONCEPCION;COLONIA ROBERTO L.PETTIT;1 HA.;10000;2014
252;252;COLEGIONAC. JOHN F.KENNEDY;1;4;37;1;LORETO;CONCEPCION;MUNICIPIO;18.670 M2;18670;2014
253;253;ESC. BAS. Nº 4928;1;4;38;1;LORETO;CONCEPCION;CNIA.RECONSTRUCCION;5.034 M2;5034;2014
254;254;ESC. BAS. Nº 4925 INMACULADA CONCEPCION;1;4;39;1;LORETO;CONCEPCION;COLONIA RECONSTRUCCION;6000M2;6000;2014
255;255;LOCAL ESCOLAR CNIA.HEROES DEL CHACO;1;4;40;1;LORETO;CONCEPCION;CNIA.HEROES DEL CHACO;3.538 M2;3538;2014
256;256;ESC. BAS. Nº 1729;1;4;41;1;LORETO;CONCEPCION;COSTA PUCU;12.160M2;12160;2014
257;257;ESC. BAS. Nº 1728;1;4;42;1;LORETO;CONCEPCION;COLONIA HERNANDARIAS;10.000M2;10000;2014
258;258;ESC. BAS. Nº 1726;1;4;43;1;LORETO;CONCEPCION;COLONIA AQUIDABAN;46.750M2;46750;2014
259;259;ESC. BAS. Nº 1731;1;4;44;1;LORETO;CONCEPCION;COLONIA SAN ALFREDO;14.419M2;14419;2014
260;260;ESC. BAS. Nº 29 ESPECTACION BERNAL;1;4;45;1;LORETO;CONCEPCION;MUNICIPIO;11.472 M2;11472;2014
261;261;ESC. BAS. Nº 6970 SANTISIMA TRINIDAD;1;4;46;1;LORETO;CONCEPCION;COL.HEROES DEL CHACO;10000M2;10000;2014
262;262;ESC. BAS. Nº 590 CANADA LA PAZ;1;4;47;1;LORETO;CONCEPCION;CAÑADA LA PAZ;10.000 M2;10000;2014
263;263;ESC. BAS. Nº 2083;1;4;48;1;LORETO;CONCEPCION;COL. HEROES DEL CHACO;22.083,8539M2;22083;2014
264;264;ESC. BAS. Nº 4919 y COLEGIONAC. VIRGEN DE FATIMA;1;4;49;1;LORETO;CONCEPCION;MUNICIPIO;800M2;800;2014
265;265;ESC. BAS. Nº 4942 SAN ROQUE;1;6;1;1;YBY YAU;CONCEPCION;CERRO MEMBY;10.000 M2;10000;2014
266;266;ESC. BAS. Nº 2450 PEDRO JUAN CABALLERO;1;6;2;1;YBY YAU;CONCEPCION;MUNICIPIO;10.079 M2;10079;2014
267;267;SUPERVISION ESC. PRIMARIAS ZONA C;1;6;3;1;YBY YAU;CONCEPCION;MUNICIPIO;620 M2;620;2014
268;268;ESC. BAS. Nº 2451;1;6;4;1;YBY YAU;CONCEPCION;COL.ÑEPYTYVO;20.605,2459M2;20605;2014
269;269;ESC. BAS. Nº 14130;1;6;5;1;YBY YAU;CONCEPCION;COL.ZANJA MOROTI-SAN ISIDRO;14.998,6012M2;14998;2014
270;270;ESC. BAS. Nº 6994;1;6;6;1;YBY YAU;CONCEPCION;COL.CERRO MEMBY-CERRO CUPE;9.902,4862M2;9902;2014
271;271;ESC. BAS. Nº 1780;1;6;7;1;YBY YAU;CONCEPCION;COL.HERMINIO MENDOZA-PASIÑO;20.000M2;20000;2014
272;272;ESC. BAS. Nº 4939;1;6;8;1;YBY YAU;CONCEPCION;COL.HERMINIO MENDOZA-SANTOS REYES;5000M2;5000;2014
273;273;SUPERVISION COLEGIOSEC. ZONA B;1;6;9;1;YBY YAU;CONCEPCION;COLONIA;620M2;620;2014
274;274;ESC. BAS. Nº 4144;1;6;10;1;YBY YAU;CONCEPCION;COL.ZANJA MOROTI;14000M2;14000;2014
275;275;ESC. BAS. Nº 2455 SAN ANTONIO DE PADUA;1;6;11;1;YBY YAU;CONCEPCION;COL.CERRO MENBY-SAPUCAY;20.000M2;20000;2014
276;276;ESC. BAS.Nº 6697 JUANA MARIA DE LARA;1;6;12;1;YBY YAU;CONCEPCION;MUNICIPIO;3.200M2;3200;2014
277;277;ESC. BAS Nº 383 DE SAPUCAI.;1;6;13;1;YBY YAU;CONCEPCION;LUGAR DENOMINADO CERRO MEMBY;20000 M2.;20000;2014
278;278;ESC. BAS. Nº 4142;1;6;14;1;YBY YAU;CONCEPCION;COLONIA AVYJHE PYAJHU.;9498,3228 M2;9498;2014
279;279;ESC. BAS. Nº 4147;1;6;15;1;YBY YAU;CONCEPCION;CÑIA. HERMINIO MENDOZA;2 HA. 250 M2;20000;2014
280;280;ESC. BAS. Nº 2453;1;6;16;1;YBY YAU;CONCEPCION;COLONIA EPOPEYA NACIONAL;2HA 429,6404;20000;2014
281;281;ESC. BAS. Nº 4148;1;6;17;1;YBY YAU;CONCEPCION;HERMINIO MENDOZA;5.000 M2;5000;2014
282;282;ESC. BAS. Nº 559 SAN BLAS;1;6;18;1;YBY YAU;CONCEPCION;EPOPEYA NACIONAL;2 HA.;20000;2014
283;283;COLEGIO NACIONAL GRAL. MARCIAL SAMANIEGO;1;6;19;1;YBY YAU;CONCEPCION;EPOPEYA NACIONAL;3 HA.;30000;2014
284;284;ESC. BAS. Nº 540 EPOPEYA NACIONAL;1;6;20;1;YBY YAU;CONCEPCION;YBY YAU;1 HA.;10000;2014
285;285;"ESC. BAS.Nº 2452 ""TOMAS ROMERO PEREIRA""";1;6;21;1;YBY YAU;CONCEPCION;TAPYTAGUA;1 HA.;10000;2014
286;286;ESC. BAS. Nº 11486;1;6;22;1;YBY YAU;CONCEPCION;COLONIA HERMINIO MENDOZA;1 HA.2 M2;10000;2014
287;287;ESC. BAS. Nº 1782 SANTA CLARA;1;6;23;1;YBY YAU;CONCEPCION;VYAPAVE;1 HA.9.737 M2;10000;2014
288;288;LICEO NACIONAL MARTIRES DE CERRO CORA;1;6;24;1;YBY YAU;CONCEPCION;MUNICIPIO;2800M2;2800;2014
289;289;LICEO NACIONAL CERRO MEMBY;1;6;25;1;YBY YAU;CONCEPCION;COLONIA EPOPEYA NACIONAL;10000 M2;10000;2014
290;290;LICEO NACIONAL SAN JUAN BAUTISTA;1;6;26;1;YBY YAU;CONCEPCION;MUNICIPIO;2500 M2;2500;2014
291;291;LICEO NACIONAL SAN JUAN BAUTISTA;1;6;26;2;YBY YAU;CONCEPCION;MUNICIPIO;1824 M2;1824;2014
292;292;ESC. BAS. Nº 4140 SANTA LIBRADA;1;6;27;1;YBY YAU;CONCEPCION;COL.CERRO MENBY-CERRO SARAMBI;9395M2;9395;2014
293;293;"ESC. BAS. Nº 6993 ""VIRGEN DE FATIMA""";1;6;28;1;YBY YAU;CONCEPCION;COLONIA CERRO MEMBY;10.000 M2;10000;2014
294;294;ESC. BAS. Nº 12488 PINDOTY;1;6;29;1;YBY YAU;CONCEPCION;COL. EPOPEYA NACIONAL;17.872,6528M2;17872;2014
295;295;ESC. BAS. Nº 4141;1;6;30;1;YBY YAU;CONCEPCION;CERRO MEMBY;15.000 M2;15000;2014
296;296;ESC. BAS. Nº 4139 VIRGEN DE FATIMA;1;6;31;1;YBY YAU;CONCEPCION;COL.EPOPEYA NAC.-AQUIDABAN CAÑADA;22395M2;22395;2014
297;297;ESC. BAS. Nº 4936;1;6;32;1;YBY YAU;CONCEPCION;COL.ÑEPYTYVO;10387M2;10387;2014
298;298;ESC. BAS. Nº 3732 EMILIANO RIVAROLA FERNANDEZ;1;6;33;1;YBY YAU;CONCEPCION;COL.ÑANDE TAPY I-MARIA AUXILIADORA;13690.8848M2;136908848;2014
299;299;ESC. BAS. Nº 4132 MARIA AUXILIADORA;1;6;34;1;YBY YAU;CONCEPCION;COLONIA;2177,5M2;2177;2014
300;300;ESC. BAS. Nº 4133 SANTA CLARA;1;6;35;1;YBY YAU;CONCEPCION;BARRIO VILLA REAL;7000M2;7000;2014
301;301;COLEGIO NACIONAL SAN CLEMENTE MARIA;1;7;1;1;SAN CARLOS DEL APA;CONCEPCION;SGTO. JOSE FELIX LOPEZ;1HA 2425,6977;10000;2014
302;302;ESC. BAS. Nº 2320 INDEPENDENCIA NACIONAL;1;7;2;1;SAN CARLOS DEL APA;CONCEPCION;COL.JOSE FELIX LOPEZ-ARA PYAJHU;3913.5489M2;39135489;2014
303;303;ESC. BAS. Nº 2320 INDEPENDENCIA NACIONAL;1;7;2;2;SAN CARLOS DEL APA;CONCEPCION;COL.SGTO.JOSE F.LOPEZ-ARA PYAJHU;5819.1220M2;58191220;2014
304;304;ESC SANTA ANA;1;7;3;1;SAN CARLOS DEL APA;CONCEPCION;COL.SARGENTO LOPEZ-SANTA ANA;20454.1130M2;204541130;2014
305;305;ESC. BAS. Nº 656 DR. FERNADO DE LA MORA;2;1;1;1;25 DE DICIEMBRE;SAN PEDRO;COLONIA 25 DE DICIEMBRE;17834,1622 M2;17834;2014
306;306;LICEO NACIONAL Y TALLER DE ARTES INDUSTRIALES;2;1;2;1;26 DE DICIEMBRE;SAN PEDRO;COLONIA 25 DE DICIEMBRE;40.000 M2;40000;2014
307;307;M.E.C.;2;1;3;1;27 DE DICIEMBRE;SAN PEDRO;COL.25 DE DICIEMBRE-YBYRAYU;6.250M2;6250;2014
308;308;ESC. BAS. Nº 2739 SAN IGNACIO;2;1;4;1;28 DE DICIEMBRE;SAN PEDRO;COL.25 DE DIC.MBOCAYATY;9.951,98M2;9951;2014
309;309;COLEGIONAC.SAN BLAS DEL MBOIY;2;1;5;1;29 DE DICIEMBRE;SAN PEDRO;MBOIY;10000M2;10000;2014
310;310;ESC. BAS. Nº 4418 Y LIC.NAC.VIRGEN DEL CARME;2;1;6;1;30 DE DICIEMBRE;SAN PEDRO;25 DE DICIEMBRE;10000.5M2;100005;2014
311;311;COLEGIONAC.SAN JUAN;2;1;7;1;31 DE DICIEMBRE;SAN PEDRO;25 DE DICIEMBRE;10476.5691M2;104765691;2014
312;312;ESC. BAS. Nº 323 INMACULADA CONCEPCION;2;1;8;1;32 DE DICIEMBRE;SAN PEDRO;COL.POTRERO YBATE;7347.9250M2;73479250;2014
313;313;ESC. BAS. Nº 573 NIÑO JESUS;2;1;9;1;33 DE DICIEMBRE;SAN PEDRO;COL.NAVIDAD;9.000 M2;9000;2014
314;314;ESC. BAS. Nº 573 NIÑO JESUS;2;1;9;2;34 DE DICIEMBRE;SAN PEDRO;COL.25 DE DIC.CARABIY;20000M2;20000;2014
315;315;ESC. BAS. Nº 3776;2;1;10;1;35 DE DICIEMBRE;SAN PEDRO;COLONIA SAN BERNARDO;10642.1889M2;106421889;2014
316;316;"ESC. BAS. Nº 1687 Y LIC.NAC.""SAN PEDRO APOSTOL""";2;1;11;1;36 DE DICIEMBRE;SAN PEDRO;CñIA.TACURUTY -VACA JHU;10000M2;10000;2014
317;317;ESC. BAS. Nº 4417;2;1;12;1;37 DE DICIEMBRE;SAN PEDRO;CñIA.SAN MIGUEL;2.400 M2;2400;2014
318;318;ESC. BAS. Nº 3073;2;1;14;1;25 DE DICIEMBRE;SAN PEDRO;25 DE DICIEMBRE;9253.6455M2;92536455;2014
319;319;ESC. BAS. Nº 3075;2;1;15;1;25 DE DICIEMBRE;SAN PEDRO;25 DE DICIEMBRE;10000M2;10000;2014
320;320;ESC. BAS. Nº 3074 Y LIC.NAC.SANTA ROSA;2;1;16;1;25 DE DICIEMBRE;SAN PEDRO;SANTA ROSA;11.295 M2;11295;2014
321;321;ESC. BAS. Nº 1476 DR. RAUL PEÑA;2;1;17;1;25 DE DICIEMBRE;SAN PEDRO;25 DE DICIEMBRE;15.710,3771M2;15710;2014
322;322;ESC. BAS. Nº 4975 ADOLFO ROJAS SILVA;2;1;18;1;25 DE DICIEMBRE;SAN PEDRO;COL.25 DE DIC. - MBOIY;10000M2;10000;2014
323;323;ESC. BAS. Nº 4978;2;1;19;1;25 DE DICIEMBRE;SAN PEDRO;COL. YBYRA YU;2.500M2;2500;2014
324;324;ESC. BAS. Nº 2738;2;1;21;1;25 DE DICIEMBRE;SAN PEDRO;COL.25 DE DICIEMBRE-MBOCAYATY I;10049M2;10049;2014
325;325;ESC.DEL LUGAR;2;1;22;1;25 DE DICIEMBRE;SAN PEDRO;COL. 25 DE DICIEMBRE-ZELADOR;11728.1904M2;117281904;2014
326;326;ESC BASICA;2;1;23;1;25 DE DICIEMBRE;SAN PEDRO;COL.25 DE DICIEMBRE-MANZ CARABIY;10000M2;10000;2014
327;327;"ESC. BAS. Nº 3276 ""SAN JOSE""";2;1;24;1;25 DE DICIEMBRE;SAN PEDRO;CÑIA. SAN JOSE-MBOIY;10000M2;10000;2014
328;328;ESC. BAS. Nº 3700 BARRIO OBRERO;2;2;1;1;ANTEQUERA;SAN PEDRO;ANTEQUERA;10.000 M2;10000;2014
329;329;ESC. BAS. Nº 3702 YATEBO RUGUA;2;2;2;1;ANTEQUERA;SAN PEDRO;COLONIA ANTEQUERA;10.000 M2;10000;2014
330;330;ESC. BAS. Nº 2266;2;2;3;1;ANTEQUERA;SAN PEDRO;COLONIA ANTEQUERA;9531,4059 M2;9531;2014
331;331;ESC. BAS. Nº 501 CARMEN ZELADA;2;2;4;1;ANTEQUERA;SAN PEDRO;COLONIA ANTEQUERA;127865M2;127865;2014
332;332;ESC. BAS. Nº 10132;2;2;5;1;ANTEQUERA;SAN PEDRO;COLONIA ANTEQUERA;10029,9024 M2;10029;2014
333;333;ESC. BAS. Nº 994;2;2;6;1;ANTEQUERA;SAN PEDRO;COLONIA ANTEQUERA;488,0158 M2;488;2014
334;334;ESC. BAS. Nº 505 PROF. ELENA RAMIREZ DE OZUNA;2;2;7;1;ANTEQUERA;SAN PEDRO;ANTEQUERA;15128.3785M2;151283785;2014
335;335;COLEGIO NACIONAL GRAL MARCIAL SAMANIEGO;2;2;8;1;ANTEQUERA;SAN PEDRO;ANTEQUERA;10000M2;10000;2014
336;336;ESC. BAS. Nº 2278;2;2;9;1;ANTEQUERA;SAN PEDRO;SAN JOSE CORREA;4675M2;4675;2014
337;337;ESC. BAS. Nº 622 INFANTIL SAN RAMON;2;2;10;1;ANTEQUERA;SAN PEDRO;MUNICIPIO;3577M2;3577;2014
338;338;COLEGIO NACIONAL SANTO DOMINGO;2;3;1;1;CAPIIBARY;SAN PEDRO;CAPI IBARY;10.234,1107M2;10234;2014
339;339;"ESC. BAS. Nº 3050 ""4 DE MAYO """;2;3;2;1;CAPIIBARY;SAN PEDRO;CAPIIBARY;4.000 M2;4000;2014
340;340;ESC. BAS. Nº 3036;2;3;3;1;CAPIIBARY;SAN PEDRO;MUNICIPIO;1 HA.;10000;2014
341;341;COLEGIONAC.SAN ROQUE GONZALEZ DE SANTACRUZ;2;3;4;1;CAPIIBARY;SAN PEDRO;1ºDE MARZO;1 HA.;10000;2014
342;342;ESC. BAS. Nº 4537 SAN MIGUEL Y COLEGIO NACIONAL;2;3;5;1;CAPIIBARY;SAN PEDRO;CNIA.CAñON COLORADO;9.848 M2;9848;2014
343;343;"SUPERVISION ZONA ""D""";2;3;6;1;CAPIIBARY;SAN PEDRO;3 DE NOVIEMBRE;800 M2;800;2014
344;344;ESC. BAS. Nº 3038 Y LIC.NAC.NTRA.SRA ASUNCION;2;3;7;1;CAPIIBARY;SAN PEDRO;COLONIA;9.998 M2;9998;2014
345;345;ESC. BAS. Nº 1981;2;3;8;1;CAPIIBARY;SAN PEDRO;MUNICIPIO;1 HA.;10000;2014
346;346;ESC. BAS. Nº 4536;2;3;9;1;CAPIIBARY;SAN PEDRO;COL.CAÑON COLORADO;10020.1355M2;100201355;2014
347;347;ESC. BAS. Nº 3022 Y COLEGIONAC.;2;3;10;1;CAPIIBARY;SAN PEDRO;CABO CUE;14964.5180M2;149645180;2014
348;348;ESC. BAS. Nº 4535 CALLE 9 DE JUNIO;2;3;11;1;CAPIIBARY;SAN PEDRO;ARA PYAJHU;10080M2;10080;2014
349;349;ESC. BAS. Nº 4540 CALLE 24 DE MAYO;2;3;12;1;CAPIIBARY;SAN PEDRO;COL. ARA PYAJHU;20.000M2;20000;2014
350;350;ESC. BAS. Nº 3052 CALLE 26 DE FEBRERO;2;3;13;1;CAPIIBARY;SAN PEDRO;COL. ARA PYAJHU;21291.3675M2;212913675;2014
